URL,Version,Status,OIDs,Name,Title,Description,Used
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-especialidades-odontologicas-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.21",EspecialidadesOdontologicasCS,Especialidades y Subespecialidades Odontológicas,"La certificación de especialidades y subespecialidades odontológicas corresponde al proceso mediante el cual se reconoce oficialmente que un prestador individual del área odontológica posee los conocimientos, competencias y experiencias específicas requeridas para el ejercicio profesional en un ámbito determinado de la atención odontológica.","ValueSet/eis-especialidades-odontologicas-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-establecimientos-nivel-complejidad-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.22",EstablecimientosNivelComplejidadCS,Establecimientos según Nivel de Complejidad,"El nivel de complejidad de los establecimientos que integran la Red Asistencial del Sistema Nacional de Servicios de Salud se determina conforme a lo establecido en el Reglamento Orgánico de los Servicios de Salud, considerando su infraestructura, capacidad resolutiva y tipo de prestaciones que otorgan.","ValueSet/eis-establecimientos-nivel-complejidad-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-establecimientoscodigodeis-CS,0.2.0,active,"2.16.840.1.113883.2.22.16.23",EstablecimientosCodigoDeisCS,Codigo DEIS,"Código único el cual permite reconocer de forma inequívoca a cada prestador institucional.","ValueSet/eis-establecimientoscodigodeis-VS"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-identidadgenero-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.24",IdentidadGeneroCS,Identidad de Género,"De acuerdo con la Ley 21.120, la identidad de género se entiende como la convicción personal e interna de ser hombre, mujer u otra identidad de género, tal como la persona se percibe a sí misma. Esta puede o no corresponder con el sexo y nombre de pila consignadas en la inscripción de nacimiento.","ValueSet/eis-identidad-genero-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-modalidad-atencion-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.25",ModalidadAtencionCS,Modalidad de atención,"Modalidad de atención","ValueSet/eis-modalidad-atencion-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-paises-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.29",PaisesCS,Códigos de Países,"Códigos de Países","ValueSet/eis-pais-nacimiento-vs,ValueSet/eis-paises-vs,ValueSet/eis-nacionalidad-vs,ValueSet/eis-pais-emision-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-pertenencia-sistema-nacional-servicios-salud-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.30",PertenenciaSistemaNacionalServiciosSaludCS,Pertenencia al Sistema Nacional de Servicios de Salud,"Los establecimientos públicos pertenecen a un Servicio de Salud y, por ello, se conside-ran parte del Sistema Nacional de Servicios de Salud. Los establecimientos privados y los de las Fuerzas Armadas, de Orden y Seguridad tienen una jurisdicción distinta y, por tanto, quedan fuera de dicho sistema.","ValueSet/eis-pertenencia-sistema-nacional-servicios-salud-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-provincias-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.31",ProvinciasCS,Provincias,"Provincias","ValueSet/eis-provincias-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-religion-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.33",ReligionCS,Religiones y Cultos,"La religión o credo corresponde a un sistema de creencias y prácticas, de carácter individual o colectivo, relacionadas con lo que la persona considera sagrado o divino, y que se vinculan a su dimensión espiritual, existencial y cultural.","ValueSet/eis-religion-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-seremi-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.34",SeremiCS,Seremi,"Corresponde a los códigos y valores asociados a cada Secretaría Regional Ministerial (SEREMI), utilizados en los sistemas de información en salud. La codificación de la SEREMI es coincidente con el código de la región, el cual prevalece para efectos de registro e interoperabilidad.","ValueSet/eis-seremi-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-servicios-salud-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.35",ServiciosdeSaludCS,Servicios de Salud,"Corresponde a los códigos y valores asociados a los servicios de salud del país, utilizados para la identificación territorial y administrativa de la red asistencial en los sistemas de información en salud.","ValueSet/eis-servicios-salud-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-tipo-especifico-prestador-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.36",TipoEspecificoPrestadorCS,Tipo específico de prestador,"Tipo específico de prestador","ValueSet/eis-tipo-especifico-prestador-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-tipo-identificador-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.37",TipoIdentificadorCS,Tipo de Identificador,"Define el tipo de documento de identificación del usuario, paciente o prestador de salud individual","ValueSet/eis-tipo-identificador-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-tipo-prestador-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.38",TipoPrestadorCS,Tipo de Prestador,"Tipo de Prestador","ValueSet/eis-tipo-prestador-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-tipo-proceso-asistencial-CS,0.2.0,active,"2.16.840.1.113883.2.22.16.39",TipoProcesoAsistencialCS,Tipo de proceso asistencial,"Tipo de proceso asistencial","ValueSet/eis-tipo-proceso-asistencial-VS"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-tipo-via-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.40",TipoViaCS,Tipo de Vía,"Corresponde al tipo o clasificación de calle.","ValueSet/eis-tipo-via-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-titulo-profesional-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.41",TituloProfesionalCS,Título Profesional,"El título profesional corresponde al documento oficial que acredita que una persona ha completado un programa formal de estudios y ha aprobado las evaluaciones, pruebas o exámenes requeridos para el ejercicio de una determinada profesión, certificando las competencias generales, científicas y técnicas necesarias para su adecuado desempeño profesional.","ValueSet/eis-titulo-profesional-vs"
https://interoperabilidad.minsal.cl/fhir/ig/eis/CodeSystem/eis-tramos-fonasa-cs,0.2.0,active,"2.16.840.1.113883.2.22.16.42",TramosFONASACS,Tramos FONASA,"Los tramos FONASA corresponden a la clasificación que realiza el Fondo Nacional de Salud (FONASA) en función del nivel de ingreso mensual que percibe la persona, la cual determina el acceso a beneficios, copagos y modalidades de atención dentro del Seguro Público de Salud. ","ValueSet/eis-tramos-fonasa-vs"
