URL,Version,Status,OIDs,Name,Title,Description,Used
https://interoperabilidad.minsal.cl/fhir/ig/r2bo/CodeSystem/r2bo-grado-diferenciacion-CS,0.1.1-ballot,draft,,GradoDiferenciacionCS,Sistema de Codificación del Grado de Diferenciación,"Grado de diferenciación tumoral según clasificación de la OMS",
